Log file open, 02/06/23 15:35:13
[2023.02.06-20.45.28:709][548]LogTemp: Warning: RampVector X=0.296 Y=0.046 Z=-0.499    delta X=0.302 Y=0.046 Z=-0.495      velocity X=21.362 Y=3.288 Z=-35.956
[2023.02.06-20.45.28:719][549]LogTemp: Warning: RampVector X=0.242 Y=0.037 Z=-0.407    delta X=0.246 Y=0.037 Z=-0.404      velocity X=19.797 Y=3.047 Z=-33.325
[2023.02.06-20.45.28:732][550]LogTemp: Warning: RampVector X=0.252 Y=0.039 Z=-0.424    delta X=0.256 Y=0.039 Z=-0.421      velocity X=18.149 Y=2.794 Z=-30.552
[2023.02.06-20.45.28:742][551]LogTemp: Warning: RampVector X=0.144 Y=0.022 Z=-0.242    delta X=0.146 Y=0.022 Z=-0.240      velocity X=17.241 Y=2.654 Z=-29.024
[2023.02.06-20.45.28:754][552]LogTemp: Warning: RampVector X=0.220 Y=0.034 Z=-0.370    delta X=0.224 Y=0.034 Z=-0.367      velocity X=15.803 Y=2.433 Z=-26.605
[2023.02.06-20.45.28:764][553]LogTemp: Warning: RampVector X=0.125 Y=0.019 Z=-0.211    delta X=0.127 Y=0.019 Z=-0.209      velocity X=15.013 Y=2.311 Z=-25.275
[2023.02.06-20.45.28:776][554]LogTemp: Warning: RampVector X=0.188 Y=0.029 Z=-0.317    delta X=0.191 Y=0.029 Z=-0.315      velocity X=13.782 Y=2.122 Z=-23.204
[2023.02.06-20.45.28:786][555]LogTemp: Warning: RampVector X=0.137 Y=0.021 Z=-0.230    delta X=0.139 Y=0.021 Z=-0.229      velocity X=12.906 Y=1.987 Z=-21.730
[2023.02.06-20.45.28:797][556]LogTemp: Warning: RampVector X=0.102 Y=0.016 Z=-0.172    delta X=0.104 Y=0.016 Z=-0.171      velocity X=12.261 Y=1.888 Z=-20.643
[2023.02.06-20.45.28:808][557]LogTemp: Warning: RampVector X=0.148 Y=0.023 Z=-0.249    delta X=0.150 Y=0.023 Z=-0.247      velocity X=11.298 Y=1.739 Z=-19.024
[2023.02.06-20.45.28:819][558]LogTemp: Warning: RampVector X=0.090 Y=0.014 Z=-0.151    delta X=0.091 Y=0.014 Z=-0.150      velocity X=10.731 Y=1.652 Z=-18.069
[2023.02.06-20.45.28:829][559]LogTemp: Warning: RampVector X=0.113 Y=0.017 Z=-0.190    delta X=0.114 Y=0.017 Z=-0.189      velocity X=10.006 Y=1.541 Z=-16.849
[2023.02.06-20.45.28:838][560]LogTemp: Warning: RampVector X=0.087 Y=0.013 Z=-0.147    delta X=0.088 Y=0.013 Z=-0.146      velocity X=9.453 Y=1.455 Z=-15.918
[2023.02.06-20.45.28:848][561]LogTemp: Warning: RampVector X=0.097 Y=0.015 Z=-0.164    delta X=0.099 Y=0.015 Z=-0.163      velocity X=8.827 Y=1.359 Z=-14.863
[2023.02.06-20.45.28:858][562]LogTemp: Warning: RampVector X=0.086 Y=0.013 Z=-0.145    delta X=0.087 Y=0.013 Z=-0.144      velocity X=8.275 Y=1.274 Z=-13.935
[2023.02.06-20.45.28:871][563]LogTemp: Warning: RampVector X=0.093 Y=0.014 Z=-0.156    delta X=0.094 Y=0.014 Z=-0.155      velocity X=7.676 Y=1.182 Z=-12.926
[2023.02.06-20.45.28:889][564]LogTemp: Warning: RampVector X=0.114 Y=0.018 Z=-0.191    delta X=0.115 Y=0.018 Z=-0.190      velocity X=6.919 Y=1.065 Z=-11.652
[2023.02.06-20.45.28:897][565]LogTemp: Warning: RampVector X=0.066 Y=0.010 Z=-0.112    delta X=0.067 Y=0.010 Z=-0.111      velocity X=6.494 Y=1.000 Z=-10.937
[2023.02.06-20.45.28:908][566]LogTemp: Warning: RampVector X=0.064 Y=0.010 Z=-0.109    delta X=0.065 Y=0.010 Z=-0.108      velocity X=6.081 Y=0.936 Z=-10.241
[2023.02.06-20.45.28:919][567]LogTemp: Warning: RampVector X=0.061 Y=0.009 Z=-0.102    delta X=0.061 Y=0.009 Z=-0.102      velocity X=5.693 Y=0.877 Z=-9.587
[2023.02.06-20.45.28:928][568]LogTemp: Warning: RampVector X=0.055 Y=0.008 Z=-0.092    delta X=0.055 Y=0.008 Z=-0.092      velocity X=5.343 Y=0.823 Z=-8.999
[2023.02.06-20.45.28:938][569]LogTemp: Warning: RampVector X=0.049 Y=0.008 Z=-0.083    delta X=0.050 Y=0.008 Z=-0.082      velocity X=5.030 Y=0.775 Z=-8.472
[2023.02.06-20.45.28:949][570]LogTemp: Warning: RampVector X=0.048 Y=0.007 Z=-0.082    delta X=0.049 Y=0.007 Z=-0.081      velocity X=4.720 Y=0.727 Z=-7.950
[2023.02.06-20.45.28:959][571]LogTemp: Warning: RampVector X=0.046 Y=0.007 Z=-0.077    delta X=0.046 Y=0.007 Z=-0.077      velocity X=4.428 Y=0.682 Z=-7.457
[2023.02.06-20.45.28:969][572]LogTemp: Warning: RampVector X=0.089 Y=0.009 Z=-0.150    delta X=0.091 Y=0.010 Z=-0.149      velocity X=8.647 Y=0.915 Z=-14.390
[2023.02.06-20.45.28:985][573]LogTemp: Warning: RampVector X=0.215 Y=0.043 Z=-0.363    delta X=0.218 Y=0.043 Z=-0.361      velocity X=14.697 Y=2.912 Z=-24.270
[2023.02.06-20.45.28:993][574]LogTemp: Warning: RampVector X=0.149 Y=0.013 Z=-0.250    delta X=0.151 Y=0.013 Z=-0.249      velocity X=18.080 Y=1.593 Z=-29.884
[2023.02.06-20.45.29:007][575]LogTemp: Warning: RampVector X=0.344 Y=0.049 Z=-0.580    delta X=0.349 Y=0.049 Z=-0.577      velocity X=23.821 Y=3.371 Z=-39.649
[2023.02.06-20.45.29:016][576]LogTemp: Warning: RampVector X=0.225 Y=0.019 Z=-0.378    delta X=0.228 Y=0.019 Z=-0.376      velocity X=27.162 Y=2.274 Z=-45.256
[2023.02.06-20.45.29:026][577]LogTemp: Warning: RampVector X=0.313 Y=0.036 Z=-0.526    delta X=0.316 Y=0.037 Z=-0.523      velocity X=31.121 Y=3.607 Z=-52.007
[2023.02.06-20.45.29:038][578]LogTemp: Warning: RampVector X=0.422 Y=0.028 Z=-0.709    delta X=0.427 Y=0.028 Z=-0.706      velocity X=35.914 Y=2.377 Z=-59.894
[2023.02.06-20.45.29:047][579]LogTemp: Warning: RampVector X=0.406 Y=0.045 Z=-0.683    delta X=0.411 Y=0.045 Z=-0.681      velocity X=39.963 Y=4.373 Z=-66.668
[2023.02.06-20.45.29:058][580]LogTemp: Warning: RampVector X=0.456 Y=0.030 Z=-0.766    delta X=0.461 Y=0.030 Z=-0.763      velocity X=44.108 Y=2.892 Z=-73.624
[2023.02.06-20.45.29:070][581]LogTemp: Warning: RampVector X=0.582 Y=0.061 Z=-0.980    delta X=0.588 Y=0.062 Z=-0.976      velocity X=48.815 Y=5.132 Z=-81.564
[2023.02.06-20.45.29:087][582]LogTemp: Warning: RampVector X=0.792 Y=0.035 Z=-1.331    delta X=0.799 Y=0.036 Z=-1.327      velocity X=54.796 Y=2.435 Z=-91.186
[2023.02.06-20.45.29:096][583]LogTemp: Warning: RampVector X=0.690 Y=0.067 Z=-1.162    delta X=0.695 Y=0.067 Z=-1.159      velocity X=59.314 Y=5.704 Z=-98.894
[2023.02.06-20.45.29:108][584]LogTemp: Warning: RampVector X=0.748 Y=0.039 Z=-1.259    delta X=0.753 Y=0.040 Z=-1.256      velocity X=63.886 Y=3.355 Z=-106.789
[2023.02.06-20.45.29:119][585]LogTemp: Warning: RampVector X=0.734 Y=0.065 Z=-1.239    delta X=0.739 Y=0.065 Z=-1.236      velocity X=67.978 Y=6.027 Z=-113.967
[2023.02.06-20.45.29:131][586]LogTemp: Warning: RampVector X=0.754 Y=0.067 Z=-1.275    delta X=0.759 Y=0.067 Z=-1.272      velocity X=62.733 Y=5.577 Z=-105.945
[2023.02.06-20.45.29:143][587]LogTemp: Warning: RampVector X=0.680 Y=0.061 Z=-1.154    delta X=0.685 Y=0.061 Z=-1.151      velocity X=74.832 Y=5.920 Z=-88.623
[2023.02.06-20.45.29:155][588]LogTemp: Warning: RampVector X=0.664 Y=0.059 Z=-1.129    delta X=0.669 Y=0.059 Z=-1.126      velocity X=53.806 Y=4.792 Z=-91.296
[2023.02.06-20.45.29:168][589]LogTemp: Warning: RampVector X=0.633 Y=0.057 Z=-1.081    delta X=0.639 Y=0.057 Z=-1.078      velocity X=49.570 Y=4.419 Z=-84.344
[2023.02.06-20.45.29:179][590]LogTemp: Warning: RampVector X=0.517 Y=0.046 Z=-0.886    delta X=0.522 Y=0.046 Z=-0.883      velocity X=46.123 Y=4.116 Z=-78.714
[2023.02.06-20.45.29:190][591]LogTemp: Warning: RampVector X=0.465 Y=0.042 Z=-0.798    delta X=0.470 Y=0.042 Z=-0.796      velocity X=43.027 Y=3.845 Z=-73.656
[2023.02.06-20.45.29:201][592]LogTemp: Warning: RampVector X=0.462 Y=0.041 Z=-0.794    delta X=0.467 Y=0.042 Z=-0.791      velocity X=39.962 Y=3.574 Z=-68.589
[2023.02.06-20.45.29:214][593]LogTemp: Warning: RampVector X=0.454 Y=0.041 Z=-0.783    delta X=0.459 Y=0.041 Z=-0.780      velocity X=36.944 Y=3.307 Z=-63.563
[2023.02.06-20.45.29:226][594]LogTemp: Warning: RampVector X=0.414 Y=0.037 Z=-0.716    delta X=0.419 Y=0.037 Z=-0.713      velocity X=34.193 Y=3.064 Z=-58.975
[2023.02.06-20.45.29:238][595]LogTemp: Warning: RampVector X=0.364 Y=0.033 Z=-0.630    delta X=0.369 Y=0.033 Z=-0.627      velocity X=31.782 Y=2.850 Z=-54.953
[2023.02.06-20.45.29:248][596]LogTemp: Warning: RampVector X=0.317 Y=0.028 Z=-0.550    delta X=0.321 Y=0.029 Z=-0.547      velocity X=29.695 Y=2.665 Z=-51.461
[2023.02.06-20.45.29:262][597]LogTemp: Warning: RampVector X=0.367 Y=0.033 Z=-0.638    delta X=0.372 Y=0.033 Z=-0.635      velocity X=27.253 Y=2.448 Z=-47.326
[2023.02.06-20.45.29:273][598]LogTemp: Warning: RampVector X=0.295 Y=0.027 Z=-0.515    delta X=0.300 Y=0.027 Z=-0.512      velocity X=25.309 Y=2.275 Z=-44.029
[2023.02.06-20.45.29:285][599]LogTemp: Warning: RampVector X=0.277 Y=0.025 Z=-0.484    delta X=0.282 Y=0.025 Z=-0.482      velocity X=23.476 Y=2.112 Z=-40.926
[2023.02.06-20.45.29:295][600]LogTemp: Warning: RampVector X=0.226 Y=0.020 Z=-0.396    delta X=0.230 Y=0.021 Z=-0.394      velocity X=21.998 Y=1.980 Z=-38.413
[2023.02.06-20.45.29:307][601]LogTemp: Warning: RampVector X=0.238 Y=0.021 Z=-0.417    delta X=0.242 Y=0.022 Z=-0.415      velocity X=20.433 Y=1.840 Z=-35.738
[2023.02.06-20.45.29:317][602]LogTemp: Warning: RampVector X=0.192 Y=0.017 Z=-0.336    delta X=0.195 Y=0.017 Z=-0.334      velocity X=19.189 Y=1.729 Z=-33.605
[2023.02.06-20.45.29:327][603]LogTemp: Warning: RampVector X=0.191 Y=0.017 Z=-0.335    delta X=0.194 Y=0.017 Z=-0.333      velocity X=17.945 Y=1.618 Z=-31.470
[2023.02.06-20.45.29:339][604]LogTemp: Warning: RampVector X=0.183 Y=0.017 Z=-0.322    delta X=0.187 Y=0.017 Z=-0.320      velocity X=16.752 Y=1.511 Z=-29.412
[2023.02.06-20.45.29:350][605]LogTemp: Warning: RampVector X=0.174 Y=0.016 Z=-0.306    delta X=0.177 Y=0.016 Z=-0.304      velocity X=15.617 Y=1.409 Z=-27.450
[2023.02.06-20.45.29:362][606]LogTemp: Warning: RampVector X=0.171 Y=0.015 Z=-0.301    delta X=0.174 Y=0.016 Z=-0.299      velocity X=14.499 Y=1.309 Z=-25.513
[2023.02.06-20.45.29:374][607]LogTemp: Warning: RampVector X=0.156 Y=0.014 Z=-0.276    delta X=0.159 Y=0.014 Z=-0.274      velocity X=13.479 Y=1.217 Z=-23.742
[2023.02.06-20.45.29:383][608]LogTemp: Warning: RampVector X=0.125 Y=0.011 Z=-0.221    delta X=0.128 Y=0.011 Z=-0.220      velocity X=12.668 Y=1.145 Z=-22.336
[2023.02.06-20.45.29:394][609]LogTemp: Warning: RampVector X=0.134 Y=0.012 Z=-0.236    delta X=0.137 Y=0.012 Z=-0.235      velocity X=11.797 Y=1.066 Z=-20.819
[2023.02.06-20.45.29:406][610]LogTemp: Warning: RampVector X=0.127 Y=0.011 Z=-0.224    delta X=0.129 Y=0.012 Z=-0.222      velocity X=10.973 Y=0.992 Z=-19.379
[2023.02.06-20.45.29:418][611]LogTemp: Warning: RampVector X=0.120 Y=0.011 Z=-0.211    delta X=0.122 Y=0.011 Z=-0.210      velocity X=10.194 Y=0.922 Z=-18.018
[2023.02.06-20.45.29:429][612]LogTemp: Warning: RampVector X=0.106 Y=0.010 Z=-0.188    delta X=0.109 Y=0.010 Z=-0.187      velocity X=9.503 Y=0.860 Z=-16.810
[2023.02.06-20.45.29:443][613]LogTemp: Warning: RampVector X=0.115 Y=0.010 Z=-0.203    delta X=0.117 Y=0.010 Z=-0.202      velocity X=8.751 Y=0.792 Z=-15.490
[2023.02.06-20.45.29:460][614]LogTemp: Warning: RampVector X=0.134 Y=0.012 Z=-0.237    delta X=0.136 Y=0.012 Z=-0.235      velocity X=7.854 Y=0.711 Z=-13.911
[2023.02.06-20.45.29:473][615]LogTemp: Warning: RampVector X=0.097 Y=0.009 Z=-0.172    delta X=0.099 Y=0.009 Z=-0.171      velocity X=7.217 Y=0.653 Z=-12.792
[2023.02.06-20.45.29:484][616]LogTemp: Warning: RampVector X=0.074 Y=0.007 Z=-0.131    delta X=0.076 Y=0.007 Z=-0.130      velocity X=6.738 Y=0.610 Z=-11.953
[2023.02.06-20.45.29:495][617]LogTemp: Warning: RampVector X=0.070 Y=0.006 Z=-0.124    delta X=0.071 Y=0.006 Z=-0.123      velocity X=6.287 Y=0.569 Z=-11.158
[2023.02.06-20.45.29:510][618]LogTemp: Warning: RampVector X=0.071 Y=0.006 Z=-0.127    delta X=0.073 Y=0.007 Z=-0.126      velocity X=5.823 Y=0.527 Z=-10.339
[2023.02.06-20.45.29:519][619]LogTemp: Warning: RampVector X=0.105 Y=0.008 Z=-0.187    delta X=0.108 Y=0.008 Z=-0.185      velocity X=9.895 Y=0.765 Z=-17.334
[2023.02.06-20.45.29:531][620]LogTemp: Warning: RampVector X=0.207 Y=0.039 Z=-0.370    delta X=0.212 Y=0.039 Z=-0.367      velocity X=34.161 Y=3.695 Z=-16.069
[2023.02.06-20.45.29:540][621]LogTemp: Warning: RampVector X=0.153 Y=0.013 Z=-0.272    delta X=0.156 Y=0.013 Z=-0.270      velocity X=18.565 Y=1.581 Z=-32.473
[2023.02.06-20.45.29:552][622]LogTemp: Warning: RampVector X=0.266 Y=0.036 Z=-0.476    delta X=0.273 Y=0.036 Z=-0.472      velocity X=22.839 Y=3.054 Z=-40.229
[2023.02.06-20.45.29:563][623]LogTemp: Warning: RampVector X=0.296 Y=0.017 Z=-0.527    delta X=0.303 Y=0.017 Z=-0.523      velocity X=27.032 Y=1.560 Z=-47.474
[2023.02.06-20.45.29:576][624]LogTemp: Warning: RampVector X=0.345 Y=0.040 Z=-0.617    delta X=0.353 Y=0.040 Z=-0.612      velocity X=31.078 Y=3.540 Z=-54.827
[2023.02.06-20.45.29:584][625]LogTemp: Warning: RampVector X=0.346 Y=0.020 Z=-0.618    delta X=0.355 Y=0.021 Z=-0.613      velocity X=34.774 Y=2.026 Z=-61.445
[2023.02.06-20.45.29:595][626]LogTemp: Warning: RampVector X=0.417 Y=0.043 Z=-0.749    delta X=0.428 Y=0.043 Z=-0.743      velocity X=38.651 Y=3.931 Z=-68.591
[2023.02.06-20.45.29:608][627]LogTemp: Warning: RampVector X=0.550 Y=0.024 Z=-0.988    delta X=0.565 Y=0.025 Z=-0.979      velocity X=43.446 Y=1.898 Z=-76.953
[2023.02.06-20.45.29:626][628]LogTemp: Warning: RampVector X=0.540 Y=0.024 Z=-0.973    delta X=0.556 Y=0.024 Z=-0.964      velocity X=39.445 Y=1.723 Z=-70.866
[2023.02.06-20.45.29:639][629]LogTemp: Warning: RampVector X=0.495 Y=0.022 Z=-0.896    delta X=0.510 Y=0.022 Z=-0.887      velocity X=36.097 Y=1.576 Z=-65.072
[2023.02.06-20.45.29:651][630]LogTemp: Warning: RampVector X=0.458 Y=0.020 Z=-0.831    delta X=0.473 Y=0.021 Z=-0.823      velocity X=32.999 Y=1.441 Z=-59.685
[2023.02.06-20.45.29:660][631]LogTemp: Warning: RampVector X=0.323 Y=0.014 Z=-0.588    delta X=0.334 Y=0.015 Z=-0.582      velocity X=45.540 Y=2.007 Z=-47.506
[2023.02.06-20.45.29:671][632]LogTemp: Warning: RampVector X=0.310 Y=0.014 Z=-0.565    delta X=0.320 Y=0.014 Z=-0.559      velocity X=28.783 Y=1.257 Z=-52.372
[2023.02.06-20.45.29:682][633]LogTemp: Warning: RampVector X=0.300 Y=0.013 Z=-0.549    delta X=0.311 Y=0.014 Z=-0.543      velocity X=26.803 Y=1.170 Z=-48.868
[2023.02.06-20.45.29:693][634]LogTemp: Warning: RampVector X=0.282 Y=0.012 Z=-0.517    delta X=0.292 Y=0.013 Z=-0.511      velocity X=24.943 Y=1.089 Z=-45.567
[2023.02.06-20.45.29:703][635]LogTemp: Warning: RampVector X=0.245 Y=0.011 Z=-0.449    delta X=0.254 Y=0.011 Z=-0.444      velocity X=23.336 Y=1.019 Z=-42.711
[2023.02.06-20.45.29:714][636]LogTemp: Warning: RampVector X=0.244 Y=0.011 Z=-0.449    delta X=0.253 Y=0.011 Z=-0.444      velocity X=21.730 Y=0.949 Z=-39.843
[2023.02.06-20.45.29:725][637]LogTemp: Warning: RampVector X=0.220 Y=0.010 Z=-0.404    delta X=0.228 Y=0.010 Z=-0.399      velocity X=20.293 Y=0.886 Z=-37.267
[2023.02.06-20.45.29:736][638]LogTemp: Warning: RampVector X=0.206 Y=0.009 Z=-0.379    delta X=0.214 Y=0.009 Z=-0.375      velocity X=18.947 Y=0.827 Z=-34.849
[2023.02.06-20.45.29:750][639]LogTemp: Warning: RampVector X=0.234 Y=0.010 Z=-0.431    delta X=0.243 Y=0.011 Z=-0.426      velocity X=17.400 Y=0.760 Z=-32.048
[2023.02.06-20.45.29:762][640]LogTemp: Warning: RampVector X=0.183 Y=0.008 Z=-0.337    delta X=0.190 Y=0.008 Z=-0.333      velocity X=16.205 Y=0.707 Z=-29.887
[2023.02.06-20.45.29:771][641]LogTemp: Warning: RampVector X=0.154 Y=0.007 Z=-0.284    delta X=0.160 Y=0.007 Z=-0.280      velocity X=15.205 Y=0.664 Z=-28.085
[2023.02.06-20.45.29:781][642]LogTemp: Warning: RampVector X=0.146 Y=0.006 Z=-0.270    delta X=0.152 Y=0.007 Z=-0.266      velocity X=14.260 Y=0.622 Z=-26.369
[2023.02.06-20.45.29:793][643]LogTemp: Warning: RampVector X=0.152 Y=0.007 Z=-0.282    delta X=0.158 Y=0.007 Z=-0.278      velocity X=13.267 Y=0.579 Z=-24.559
[2023.02.06-20.45.29:805][644]LogTemp: Warning: RampVector X=0.148 Y=0.006 Z=-0.274    delta X=0.154 Y=0.007 Z=-0.270      velocity X=12.303 Y=0.537 Z=-22.794
[2023.02.06-20.45.29:815][645]LogTemp: Warning: RampVector X=0.122 Y=0.005 Z=-0.226    delta X=0.127 Y=0.006 Z=-0.223      velocity X=29.149 Y=1.294 Z=-11.304
[2023.02.06-20.45.29:827][646]LogTemp: Warning: RampVector X=0.124 Y=0.005 Z=-0.230    delta X=0.129 Y=0.006 Z=-0.227      velocity X=10.703 Y=0.467 Z=-19.869
[2023.02.06-20.45.29:841][647]LogTemp: Warning: RampVector X=0.131 Y=0.006 Z=-0.243    delta X=0.136 Y=0.006 Z=-0.240      velocity X=9.845 Y=0.430 Z=-18.290
[2023.02.06-20.45.29:861][648]LogTemp: Warning: RampVector X=0.157 Y=0.007 Z=-0.292    delta X=0.164 Y=0.007 Z=-0.289      velocity X=8.782 Y=0.383 Z=-16.328
[2023.02.06-20.45.29:876][649]LogTemp: Warning: RampVector X=0.138 Y=0.006 Z=-0.257    delta X=0.144 Y=0.006 Z=-0.254      velocity X=7.849 Y=0.343 Z=-14.606
[2023.02.06-20.45.29:886][650]LogTemp: Warning: RampVector X=0.066 Y=0.003 Z=-0.123    delta X=0.069 Y=0.003 Z=-0.121      velocity X=7.424 Y=0.324 Z=-13.830
[2023.02.06-20.45.29:898][651]LogTemp: Warning: RampVector X=0.091 Y=0.004 Z=-0.169    delta X=0.095 Y=0.004 Z=-0.167      velocity X=6.828 Y=0.298 Z=-12.731
[2023.02.06-20.45.29:909][652]LogTemp: Warning: RampVector X=0.054 Y=0.002 Z=-0.101    delta X=0.056 Y=0.002 Z=-0.099      velocity X=6.484 Y=0.283 Z=-12.095
[2023.02.06-20.45.29:920][653]LogTemp: Warning: RampVector X=0.082 Y=0.004 Z=-0.153    delta X=0.086 Y=0.004 Z=-0.151      velocity X=5.945 Y=0.259 Z=-11.096
[2023.02.06-20.45.29:932][654]LogTemp: Warning: RampVector X=0.065 Y=0.003 Z=-0.122    delta X=0.068 Y=0.003 Z=-0.120      velocity X=5.521 Y=0.241 Z=-10.309
[2023.02.06-20.45.29:944][655]LogTemp: Warning: RampVector X=0.047 Y=0.002 Z=-0.088    delta X=0.049 Y=0.002 Z=-0.087      velocity X=5.220 Y=0.228 Z=-9.752
[2023.02.06-20.45.29:955][656]LogTemp: Warning: RampVector X=0.066 Y=0.003 Z=-0.124    delta X=0.069 Y=0.003 Z=-0.122      velocity X=4.784 Y=0.209 Z=-8.940
[2023.02.06-20.45.29:965][657]LogTemp: Warning: RampVector X=0.038 Y=0.002 Z=-0.071    delta X=0.040 Y=0.002 Z=-0.070      velocity X=4.544 Y=0.198 Z=-8.494
[2023.02.06-20.45.29:983][658]LogTemp: Warning: RampVector X=0.080 Y=0.003 Z=-0.149    delta X=0.083 Y=0.004 Z=-0.147      velocity X=3.997 Y=0.174 Z=-7.476
[2023.02.06-20.45.29:999][659]LogTemp: Warning: RampVector X=0.058 Y=0.003 Z=-0.108    delta X=0.060 Y=0.003 Z=-0.107      velocity X=3.613 Y=0.158 Z=-6.759
[2023.02.06-20.45.30:013][660]LogTemp: Warning: RampVector X=0.047 Y=0.002 Z=-0.088    delta X=0.049 Y=0.002 Z=-0.087      velocity X=3.304 Y=0.144 Z=-6.184
[2023.02.06-20.45.30:025][661]LogTemp: Warning: RampVector X=0.037 Y=0.002 Z=-0.069    delta X=0.039 Y=0.002 Z=-0.068      velocity X=3.064 Y=0.134 Z=-5.736
[2023.02.06-20.45.30:038][662]LogTemp: Warning: RampVector X=0.037 Y=0.002 Z=-0.070    delta X=0.039 Y=0.002 Z=-0.069      velocity X=2.820 Y=0.123 Z=-5.282
[2023.02.06-20.45.30:052][663]LogTemp: Warning: RampVector X=0.036 Y=0.002 Z=-0.067    delta X=0.037 Y=0.002 Z=-0.066      velocity X=2.587 Y=0.113 Z=-4.846
[2023.02.06-20.45.30:067][664]LogTemp: Warning: RampVector X=0.035 Y=0.002 Z=-0.065    delta X=0.036 Y=0.002 Z=-0.064      velocity X=2.358 Y=0.103 Z=-4.419
[2023.02.06-20.45.30:077][665]LogTemp: Warning: RampVector X=0.022 Y=0.001 Z=-0.042    delta X=0.023 Y=0.001 Z=-0.041      velocity X=2.214 Y=0.097 Z=-4.151
[2023.02.06-20.45.30:086][666]LogTemp: Warning: RampVector X=0.019 Y=0.001 Z=-0.036    delta X=0.020 Y=0.001 Z=-0.036      velocity X=2.092 Y=0.091 Z=-3.922
[2023.02.06-20.45.30:095][667]LogTemp: Warning: RampVector X=0.019 Y=0.001 Z=-0.035    delta X=0.020 Y=0.001 Z=-0.035      velocity X=1.972 Y=0.086 Z=-3.697
[2023.02.06-20.45.30:107][668]LogTemp: Warning: RampVector X=0.021 Y=0.001 Z=-0.039    delta X=0.022 Y=0.001 Z=-0.039      velocity X=1.836 Y=0.080 Z=-3.443
[2023.02.06-20.45.30:116][669]LogTemp: Warning: RampVector X=0.015 Y=0.001 Z=-0.027    delta X=0.015 Y=0.001 Z=-0.027      velocity X=1.744 Y=0.076 Z=-3.271
[2023.02.06-20.45.30:127][670]LogTemp: Warning: RampVector X=0.019 Y=0.001 Z=-0.036    delta X=0.020 Y=0.001 Z=-0.036      velocity X=1.620 Y=0.071 Z=-3.038
[2023.02.06-20.45.30:138][671]LogTemp: Warning: RampVector X=0.013 Y=0.001 Z=-0.024    delta X=0.013 Y=0.001 Z=-0.024      velocity X=1.539 Y=0.067 Z=-2.886
[2023.02.06-20.45.30:147][672]LogTemp: Warning: RampVector X=0.057 Y=0.003 Z=-0.108    delta X=0.060 Y=0.003 Z=-0.106      velocity X=5.475 Y=0.311 Z=-9.846
[2023.02.06-20.45.30:164][673]LogTemp: Warning: RampVector X=0.199 Y=0.048 Z=-0.376    delta X=0.208 Y=0.048 Z=-0.371      velocity X=11.801 Y=2.748 Z=-21.147
[2023.02.06-20.45.30:177][674]LogTemp: Warning: RampVector X=0.215 Y=0.002 Z=-0.403    delta X=0.225 Y=0.002 Z=-0.397      velocity X=16.713 Y=0.154 Z=-29.823
[2023.02.06-20.45.30:189][675]LogTemp: Warning: RampVector X=0.222 Y=0.026 Z=-0.420    delta X=0.233 Y=0.026 Z=-0.414      velocity X=20.309 Y=2.311 Z=-37.237
[2023.02.06-20.45.30:199][676]LogTemp: Warning: RampVector X=0.250 Y=0.009 Z=-0.471    delta X=0.262 Y=0.010 Z=-0.464      velocity X=23.961 Y=0.898 Z=-44.201
[2023.02.06-20.45.30:210][677]LogTemp: Warning: RampVector X=0.292 Y=0.030 Z=-0.552    delta X=0.306 Y=0.030 Z=-0.544      velocity X=47.678 Y=3.683 Z=-40.160
[2023.02.06-20.45.30:221][678]LogTemp: Warning: RampVector X=0.360 Y=0.013 Z=-0.680    delta X=0.377 Y=0.014 Z=-0.670      velocity X=31.760 Y=1.178 Z=-58.909
[2023.02.06-20.45.30:232][679]LogTemp: Warning: RampVector X=0.293 Y=0.025 Z=-0.557    delta X=0.308 Y=0.025 Z=-0.548      velocity X=34.531 Y=2.892 Z=-64.547
[2023.02.06-20.45.30:245][680]LogTemp: Warning: RampVector X=0.609 Y=0.016 Z=-1.156    delta X=0.640 Y=0.017 Z=-1.139      velocity X=40.050 Y=1.065 Z=-74.518
[2023.02.06-20.45.30:262][681]LogTemp: Warning: RampVector X=0.672 Y=0.081 Z=-1.287    delta X=0.708 Y=0.082 Z=-1.267      velocity X=45.334 Y=5.372 Z=-84.148
[2023.02.06-20.45.30:277][682]LogTemp: Warning: RampVector X=0.783 Y=0.020 Z=-1.499    delta X=0.826 Y=0.021 Z=-1.475      velocity X=64.111 Y=1.887 Z=-86.993
[2023.02.06-20.45.30:288][683]LogTemp: Warning: RampVector X=0.597 Y=0.054 Z=-1.153    delta X=0.632 Y=0.056 Z=-1.134      velocity X=54.075 Y=4.862 Z=-101.867
[2023.02.06-20.45.30:298][684]LogTemp: Warning: RampVector X=0.604 Y=0.028 Z=-1.168    delta X=0.639 Y=0.030 Z=-1.148      velocity X=57.330 Y=2.668 Z=-108.998
[2023.02.06-20.45.30:308][685]LogTemp: Warning: RampVector X=0.585 Y=0.049 Z=-1.139    delta X=0.621 Y=0.050 Z=-1.119      velocity X=79.815 Y=5.883 Z=-104.647
[2023.02.06-20.45.30:319][686]LogTemp: Warning: RampVector X=0.719 Y=0.032 Z=-1.401    delta X=0.764 Y=0.034 Z=-1.376      velocity X=64.090 Y=2.865 Z=-122.897
